image_path,bbox,class_id,class_name,width,height
/mnt/MCP/Deepface/data/expression/train/image/01414.jpg,"[50, 38, 100, 98]",3,Happiness,139,209
/mnt/MCP/Deepface/data/expression/train/image/04788.jpg,"[47, 37, 88, 88]",3,Happiness,129,194
/mnt/MCP/Deepface/data/expression/train/image/03445.jpg,"[344, 228, 642, 620]",0,Surprise,852,1278
/mnt/MCP/Deepface/data/expression/train/image/01868.jpg,"[53, 32, 143, 149]",3,Happiness,201,302
/mnt/MCP/Deepface/data/expression/train/image/01570.jpg,"[144, 117, 306, 331]",2,Disgust,448,672
/mnt/MCP/Deepface/data/expression/train/image/03521.jpg,"[237, 237, 649, 760]",3,Happiness,988,1482
/mnt/MCP/Deepface/data/expression/train/image/04540.jpg,"[131, 103, 296, 296]",5,Anger,436,655
/mnt/MCP/Deepface/data/expression/train/image/06511.jpg,"[69, 58, 126, 132]",3,Happiness,187,280
/mnt/MCP/Deepface/data/expression/train/image/00486.jpg,"[133, 111, 297, 324]",3,Happiness,434,651
/mnt/MCP/Deepface/data/expression/train/image/04424.jpg,"[63, 55, 128, 150]",4,Sadness,189,284
/mnt/MCP/Deepface/data/expression/train/image/06809.jpg,"[64, 52, 140, 149]",5,Anger,204,306
/mnt/MCP/Deepface/data/expression/train/image/04858.jpg,"[36, 36, 70, 79]",4,Sadness,105,158
/mnt/MCP/Deepface/data/expression/train/image/06475.jpg,"[107, 76, 203, 208]",3,Happiness,280,421
/mnt/MCP/Deepface/data/expression/train/image/11262.jpg,"[206, 180, 469, 523]",6,Neutral,700,1051
/mnt/MCP/Deepface/data/expression/train/image/10038.jpg,"[172, 145, 341, 373]",6,Neutral,499,748
/mnt/MCP/Deepface/data/expression/train/image/12069.jpg,"[193, 165, 359, 388]",6,Neutral,544,817
/mnt/MCP/Deepface/data/expression/train/image/11306.jpg,"[81, 61, 160, 171]",6,Neutral,236,355
/mnt/MCP/Deepface/data/expression/train/image/09789.jpg,"[61, 50, 126, 136]",6,Neutral,189,284
/mnt/MCP/Deepface/data/expression/train/image/09425.jpg,"[86, 53, 213, 224]",2,Disgust,282,424
/mnt/MCP/Deepface/data/expression/train/image/09859.jpg,"[72, 61, 148, 160]",6,Neutral,225,338
/mnt/MCP/Deepface/data/expression/train/image/09541.jpg,"[175, 168, 432, 497]",2,Disgust,674,1011
/mnt/MCP/Deepface/data/expression/train/image/10394.jpg,"[32, 29, 65, 66]",6,Neutral,93,140
/mnt/MCP/Deepface/data/expression/train/image/06926.jpg,"[70, 64, 151, 162]",4,Sadness,225,338
/mnt/MCP/Deepface/data/expression/train/image/05751.jpg,"[60, 41, 128, 133]",3,Happiness,177,266
/mnt/MCP/Deepface/data/expression/train/image/07700.jpg,"[33, 34, 73, 82]",3,Happiness,115,172
/mnt/MCP/Deepface/data/expression/train/image/04977.jpg,"[33, 25, 60, 63]",3,Happiness,88,133
/mnt/MCP/Deepface/data/expression/train/image/01697.jpg,"[111, 91, 233, 257]",5,Anger,343,514
/mnt/MCP/Deepface/data/expression/train/image/05635.jpg,"[100, 74, 210, 232]",3,Happiness,314,471
/mnt/MCP/Deepface/data/expression/train/image/06842.jpg,"[208, 180, 462, 537]",0,Surprise,680,1020
/mnt/MCP/Deepface/data/expression/train/image/04813.jpg,"[106, 90, 252, 275]",4,Sadness,364,547
/mnt/MCP/Deepface/data/expression/train/image/07664.jpg,"[80, 62, 162, 169]",3,Happiness,242,363
/mnt/MCP/Deepface/data/expression/train/image/02984.jpg,"[293, 269, 572, 631]",3,Happiness,888,1332
/mnt/MCP/Deepface/data/expression/train/image/06792.jpg,"[150, 154, 334, 374]",4,Sadness,513,770
/mnt/MCP/Deepface/data/expression/train/image/03872.jpg,"[59, 46, 121, 131]",3,Happiness,177,266
/mnt/MCP/Deepface/data/expression/train/image/00605.jpg,"[274, 217, 593, 607]",4,Sadness,844,1267
/mnt/MCP/Deepface/data/expression/train/image/02654.jpg,"[71, 68, 144, 160]",0,Surprise,218,327
/mnt/MCP/Deepface/data/expression/train/image/05599.jpg,"[70, 60, 160, 165]",3,Happiness,244,367
/mnt/MCP/Deepface/data/expression/train/image/01823.jpg,"[136, 128, 303, 351]",2,Disgust,487,730
/mnt/MCP/Deepface/data/expression/train/image/05881.jpg,"[42, 18, 84, 84]",3,Happiness,108,163
/mnt/MCP/Deepface/data/expression/train/image/00761.jpg,"[28, 23, 62, 73]",3,Happiness,98,147
/mnt/MCP/Deepface/data/expression/train/image/03916.jpg,"[142, 103, 298, 304]",3,Happiness,424,637
/mnt/MCP/Deepface/data/expression/train/image/01947.jpg,"[164, 138, 413, 464]",3,Happiness,642,964
/mnt/MCP/Deepface/data/expression/train/image/02730.jpg,"[160, 133, 381, 399]",3,Happiness,581,872
/mnt/MCP/Deepface/data/expression/train/image/08634.jpg,"[83, 68, 157, 165]",3,Happiness,232,349
/mnt/MCP/Deepface/data/expression/train/image/09812.jpg,"[82, 72, 185, 228]",6,Neutral,300,450
/mnt/MCP/Deepface/data/expression/train/image/08750.jpg,"[44, 43, 85, 103]",5,Anger,129,194
/mnt/MCP/Deepface/data/expression/train/image/09976.jpg,"[320, 287, 626, 645]",6,Neutral,924,1386
/mnt/MCP/Deepface/data/expression/train/image/11185.jpg,"[256, 188, 601, 625]",6,Neutral,865,1298
/mnt/MCP/Deepface/data/expression/train/image/10073.jpg,"[88, 81, 174, 182]",6,Neutral,268,402
/mnt/MCP/Deepface/data/expression/train/image/11229.jpg,"[332, 283, 707, 768]",6,Neutral,1036,1555
/mnt/MCP/Deepface/data/expression/train/image/08880.jpg,"[22, 19, 42, 45]",3,Happiness,67,100
/mnt/MCP/Deepface/data/expression/train/image/12022.jpg,"[36, 40, 88, 112]",6,Neutral,148,223
/mnt/MCP/Deepface/data/expression/train/image/10117.jpg,"[231, 188, 481, 500]",6,Neutral,705,1058
/mnt/MCP/Deepface/data/expression/train/image/12146.jpg,"[51, 45, 101, 109]",6,Neutral,156,235
/mnt/MCP/Deepface/data/expression/train/image/08598.jpg,"[218, 218, 412, 484]",3,Happiness,696,1044
/mnt/MCP/Deepface/data/expression/train/image/10993.jpg,"[51, 41, 97, 100]",6,Neutral,146,219
/mnt/MCP/Deepface/data/expression/train/image/08160.jpg,"[91, 81, 285, 331]",3,Happiness,447,671
/mnt/MCP/Deepface/data/expression/train/image/08004.jpg,"[42, 34, 78, 86]",0,Surprise,117,176
/mnt/MCP/Deepface/data/expression/train/image/11901.jpg,"[186, 176, 365, 438]",6,Neutral,619,929
/mnt/MCP/Deepface/data/expression/train/image/10727.jpg,"[20, 20, 39, 44]",6,Neutral,62,95
/mnt/MCP/Deepface/data/expression/train/image/09096.jpg,"[56, 74, 270, 313]",3,Happiness,427,641
/mnt/MCP/Deepface/data/expression/train/image/11865.jpg,"[104, 81, 228, 224]",6,Neutral,303,458
/mnt/MCP/Deepface/data/expression/train/image/11419.jpg,"[172, 187, 586, 701]",6,Neutral,911,1367
/mnt/MCP/Deepface/data/expression/train/image/10643.jpg,"[401, 299, 818, 868]",6,Neutral,1195,1792
/mnt/MCP/Deepface/data/expression/train/image/00399.jpg,"[214, 185, 508, 505]",0,Surprise,720,1080
/mnt/MCP/Deepface/data/expression/train/image/07054.jpg,"[43, 34, 92, 102]",3,Happiness,134,201
/mnt/MCP/Deepface/data/expression/train/image/03192.jpg,"[104, 43, 206, 179]",3,Happiness,245,367
/mnt/MCP/Deepface/data/expression/train/image/05005.jpg,"[366, 300, 739, 824]",0,Surprise,1120,1681
/mnt/MCP/Deepface/data/expression/train/image/07130.jpg,"[38, 34, 79, 88]",3,Happiness,129,193
/mnt/MCP/Deepface/data/expression/train/image/05161.jpg,"[121, 105, 248, 269]",3,Happiness,369,554
/mnt/MCP/Deepface/data/expression/train/image/02100.jpg,"[42, 36, 94, 113]",3,Happiness,148,223
/mnt/MCP/Deepface/data/expression/train/image/04097.jpg,"[75, 68, 173, 195]",3,Happiness,266,399
/mnt/MCP/Deepface/data/expression/train/image/00151.jpg,"[333, 258, 744, 822]",0,Surprise,1044,1566
/mnt/MCP/Deepface/data/expression/train/image/02064.jpg,"[195, 128, 348, 366]",3,Happiness,513,769
/mnt/MCP/Deepface/data/expression/train/image/00035.jpg,"[205, 119, 441, 439]",3,Happiness,591,887
/mnt/MCP/Deepface/data/expression/train/image/11536.jpg,"[178, 146, 482, 551]",6,Neutral,717,1076
/mnt/MCP/Deepface/data/expression/train/image/08287.jpg,"[47, 40, 96, 107]",3,Happiness,148,223
/mnt/MCP/Deepface/data/expression/train/image/10608.jpg,"[412, 340, 935, 998]",6,Neutral,1329,1994
/mnt/MCP/Deepface/data/expression/train/image/11452.jpg,"[0, 13, 170, 214]",6,Neutral,238,357
/mnt/MCP/Deepface/data/expression/train/image/09371.jpg,"[163, 159, 381, 423]",1,Fear,565,848
/mnt/MCP/Deepface/data/expression/train/image/09215.jpg,"[161, 151, 372, 454]",1,Fear,609,914
/mnt/MCP/Deepface/data/expression/train/image/03311.jpg,"[37, 25, 78, 78]",3,Happiness,107,161
/mnt/MCP/Deepface/data/expression/train/image/05286.jpg,"[276, 245, 607, 655]",3,Happiness,885,1328
/mnt/MCP/Deepface/data/expression/train/image/01340.jpg,"[310, 292, 592, 658]",3,Happiness,928,1393
/mnt/MCP/Deepface/data/expression/train/image/03275.jpg,"[40, 31, 102, 103]",3,Happiness,140,210
/mnt/MCP/Deepface/data/expression/train/image/01224.jpg,"[164, 149, 314, 356]",3,Happiness,544,817
/mnt/MCP/Deepface/data/expression/train/image/06245.jpg,"[219, 197, 503, 522]",4,Sadness,715,1072
/mnt/MCP/Deepface/data/expression/train/image/01188.jpg,"[119, 112, 269, 299]",3,Happiness,415,622
/mnt/MCP/Deepface/data/expression/train/image/02383.jpg,"[61, 56, 118, 128]",3,Happiness,184,277
/mnt/MCP/Deepface/data/expression/train/image/04214.jpg,"[152, 121, 303, 333]",0,Surprise,458,687
/mnt/MCP/Deepface/data/expression/train/image/06321.jpg,"[166, 130, 339, 360]",5,Anger,496,745
/mnt/MCP/Deepface/data/expression/train/image/04370.jpg,"[284, 265, 624, 710]",4,Sadness,972,1458
/mnt/MCP/Deepface/data/expression/train/image/05476.jpg,"[226, 172, 500, 529]",4,Sadness,724,1087
/mnt/MCP/Deepface/data/expression/train/image/07427.jpg,"[105, 82, 308, 356]",4,Sadness,455,683
/mnt/MCP/Deepface/data/expression/train/image/05512.jpg,"[257, 311, 708, 663]",3,Happiness,965,1448
/mnt/MCP/Deepface/data/expression/train/image/03485.jpg,"[64, 47, 135, 144]",3,Happiness,192,288
/mnt/MCP/Deepface/data/expression/train/image/04748.jpg,"[261, 215, 535, 608]",3,Happiness,832,1249
/mnt/MCP/Deepface/data/expression/train/image/06719.jpg,"[344, 189, 929, 1059]",4,Sadness,1421,2132
/mnt/MCP/Deepface/data/expression/train/image/07543.jpg,"[66, 39, 175, 186]",0,Surprise,226,339
/mnt/MCP/Deepface/data/expression/train/image/04898.jpg,"[109, 80, 257, 274]",3,Happiness,385,577
/mnt/MCP/Deepface/data/expression/train/image/01778.jpg,"[125, 95, 259, 289]",3,Happiness,379,568
/mnt/MCP/Deepface/data/expression/train/image/00522.jpg,"[306, 271, 619, 641]",3,Happiness,909,1364
/mnt/MCP/Deepface/data/expression/train/image/02573.jpg,"[86, 80, 189, 210]",3,Happiness,273,410
/mnt/MCP/Deepface/data/expression/train/image/03729.jpg,"[213, 164, 456, 496]",0,Surprise,681,1022
/mnt/MCP/Deepface/data/expression/train/image/00446.jpg,"[168, 142, 327, 339]",3,Happiness,489,734
/mnt/MCP/Deepface/data/expression/train/image/04580.jpg,"[89, 75, 185, 206]",3,Happiness,283,424
/mnt/MCP/Deepface/data/expression/train/image/02417.jpg,"[163, 153, 346, 387]",4,Sadness,542,813
/mnt/MCP/Deepface/data/expression/train/image/09749.jpg,"[167, 132, 338, 363]",6,Neutral,501,752
/mnt/MCP/Deepface/data/expression/train/image/08513.jpg,"[329, 274, 1007, 1105]",0,Surprise,1408,2112
/mnt/MCP/Deepface/data/expression/train/image/08477.jpg,"[93, 113, 470, 540]",4,Sadness,702,1053
/mnt/MCP/Deepface/data/expression/train/image/10354.jpg,"[353, 261, 756, 825]",6,Neutral,1106,1659
/mnt/MCP/Deepface/data/expression/train/image/09581.jpg,"[111, 90, 217, 237]",2,Disgust,321,482
/mnt/MCP/Deepface/data/expression/train/image/09899.jpg,"[80, 70, 153, 175]",6,Neutral,237,356
/mnt/MCP/Deepface/data/expression/train/image/10230.jpg,"[249, 199, 481, 523]",6,Neutral,727,1090
/mnt/MCP/Deepface/data/expression/train/image/12261.jpg,"[258, 180, 517, 537]",6,Neutral,720,1080
/mnt/MCP/Deepface/data/expression/train/image/00569.jpg,"[209, 167, 445, 488]",3,Happiness,664,997
/mnt/MCP/Deepface/data/expression/train/image/02944.jpg,"[55, 49, 105, 118]",3,Happiness,160,241
/mnt/MCP/Deepface/data/expression/train/image/01733.jpg,"[73, 64, 145, 157]",3,Happiness,216,324
/mnt/MCP/Deepface/data/expression/train/image/06882.jpg,"[88, 73, 174, 201]",0,Surprise,256,385
/mnt/MCP/Deepface/data/expression/train/image/03762.jpg,"[310, 243, 604, 627]",5,Anger,902,1353
/mnt/MCP/Deepface/data/expression/train/image/00915.jpg,"[199, 179, 377, 407]",5,Anger,589,884
/mnt/MCP/Deepface/data/expression/train/image/02538.jpg,"[39, 38, 80, 91]",3,Happiness,129,194
/mnt/MCP/Deepface/data/expression/train/image/01657.jpg,"[46, 29, 104, 110]",3,Happiness,151,226
/mnt/MCP/Deepface/data/expression/train/image/02820.jpg,"[240, 220, 515, 558]",3,Happiness,739,1108
/mnt/MCP/Deepface/data/expression/train/image/05791.jpg,"[57, 47, 113, 124]",4,Sadness,182,273
/mnt/MCP/Deepface/data/expression/train/image/00871.jpg,"[38, 29, 74, 77]",3,Happiness,110,165
/mnt/MCP/Deepface/data/expression/train/image/03606.jpg,"[51, 50, 110, 129]",4,Sadness,177,266
/mnt/MCP/Deepface/data/expression/train/image/07810.jpg,"[82, 67, 153, 160]",3,Happiness,230,345
/mnt/MCP/Deepface/data/expression/train/image/04667.jpg,"[481, 274, 1011, 959]",0,Surprise,1400,2100
/mnt/MCP/Deepface/data/expression/train/image/01987.jpg,"[76, 0, 458, 458]",3,Happiness,502,753
/mnt/MCP/Deepface/data/expression/train/image/06636.jpg,"[64, 58, 157, 178]",3,Happiness,226,340
/mnt/MCP/Deepface/data/expression/train/image/05841.jpg,"[30, 25, 56, 61]",4,Sadness,81,122
/mnt/MCP/Deepface/data/expression/train/image/04703.jpg,"[165, 133, 353, 388]",3,Happiness,525,788
/mnt/MCP/Deepface/data/expression/train/image/07974.jpg,"[144, 121, 359, 412]",5,Anger,562,843
/mnt/MCP/Deepface/data/expression/train/image/05559.jpg,"[65, 56, 132, 146]",3,Happiness,189,284
/mnt/MCP/Deepface/data/expression/train/image/02694.jpg,"[122, 102, 257, 282]",0,Surprise,374,561
/mnt/MCP/Deepface/data/expression/train/image/07508.jpg,"[279, 215, 542, 578]",3,Happiness,811,1216
/mnt/MCP/Deepface/data/expression/train/image/05925.jpg,"[30, 29, 56, 60]",3,Happiness,88,133
/mnt/MCP/Deepface/data/expression/train/image/06752.jpg,"[208, 157, 683, 732]",0,Surprise,910,1365
/mnt/MCP/Deepface/data/expression/train/image/11145.jpg,"[172, 136, 376, 387]",6,Neutral,519,779
/mnt/MCP/Deepface/data/expression/train/image/08790.jpg,"[59, 43, 116, 123]",3,Happiness,170,255
/mnt/MCP/Deepface/data/expression/train/image/11021.jpg,"[30, 29, 57, 63]",6,Neutral,91,136
/mnt/MCP/Deepface/data/expression/train/image/08558.jpg,"[53, 36, 107, 114]",3,Happiness,146,219
/mnt/MCP/Deepface/data/expression/train/image/09702.jpg,"[398, 321, 726, 766]",2,Disgust,1118,1677
/mnt/MCP/Deepface/data/expression/train/image/12186.jpg,"[36, 28, 93, 115]",6,Neutral,144,216
/mnt/MCP/Deepface/data/expression/train/image/08924.jpg,"[127, 109, 260, 298]",0,Surprise,393,590
/mnt/MCP/Deepface/data/expression/train/image/09666.jpg,"[111, 75, 220, 229]",2,Disgust,326,489
/mnt/MCP/Deepface/data/expression/train/image/08840.jpg,"[67, 51, 139, 152]",3,Happiness,201,302
/mnt/MCP/Deepface/data/expression/train/image/10292.jpg,"[61, 55, 118, 132]",6,Neutral,186,279
/mnt/MCP/Deepface/data/expression/train/image/09447.jpg,"[89, 68, 184, 194]",2,Disgust,264,396
/mnt/MCP/Deepface/data/expression/train/image/09523.jpg,"[237, 237, 649, 785]",2,Disgust,1003,1504
/mnt/MCP/Deepface/data/expression/train/image/08779.jpg,"[51, 57, 105, 132]",3,Happiness,180,270
/mnt/MCP/Deepface/data/expression/train/image/11200.jpg,"[192, 175, 392, 441]",6,Neutral,588,882
/mnt/MCP/Deepface/data/expression/train/image/11364.jpg,"[201, 162, 404, 440]",6,Neutral,600,901
/mnt/MCP/Deepface/data/expression/train/image/06573.jpg,"[33, 28, 65, 69]",3,Happiness,96,144
/mnt/MCP/Deepface/data/expression/train/image/07729.jpg,"[52, 39, 117, 121]",0,Surprise,156,235
/mnt/MCP/Deepface/data/expression/train/image/05778.jpg,"[165, 147, 361, 374]",0,Surprise,532,799
/mnt/MCP/Deepface/data/expression/train/image/00898.jpg,"[289, 191, 590, 615]",3,Happiness,875,1312
/mnt/MCP/Deepface/data/expression/train/image/04522.jpg,"[75, 60, 202, 184]",4,Sadness,254,381
/mnt/MCP/Deepface/data/expression/train/image/00580.jpg,"[202, 185, 405, 447]",3,Happiness,626,939
/mnt/MCP/Deepface/data/expression/train/image/06417.jpg,"[228, 184, 464, 498]",3,Happiness,698,1047
/mnt/MCP/Deepface/data/expression/train/image/04446.jpg,"[191, 149, 475, 497]",4,Sadness,624,936
/mnt/MCP/Deepface/data/expression/train/image/03427.jpg,"[20, 19, 41, 45]",3,Happiness,61,92
/mnt/MCP/Deepface/data/expression/train/image/01476.jpg,"[93, 57, 220, 208]",4,Sadness,291,436
/mnt/MCP/Deepface/data/expression/train/image/02719.jpg,"[192, 151, 432, 460]",3,Happiness,597,896
/mnt/MCP/Deepface/data/expression/train/image/03543.jpg,"[45, 44, 98, 110]",3,Happiness,153,230
/mnt/MCP/Deepface/data/expression/train/image/01512.jpg,"[187, 139, 391, 423]",3,Happiness,583,874
/mnt/MCP/Deepface/data/expression/train/image/00748.jpg,"[48, 49, 103, 119]",0,Surprise,160,241
/mnt/MCP/Deepface/data/expression/train/image/07485.jpg,"[39, 37, 80, 86]",3,Happiness,117,176
/mnt/MCP/Deepface/data/expression/train/image/12040.jpg,"[62, 53, 128, 132]",6,Neutral,177,266
/mnt/MCP/Deepface/data/expression/train/image/10011.jpg,"[264, 255, 522, 586]",6,Neutral,842,1263
/mnt/MCP/Deepface/data/expression/train/image/12124.jpg,"[239, 192, 564, 583]",6,Neutral,796,1195
/mnt/MCP/Deepface/data/expression/train/image/08986.jpg,"[169, 213, 463, 601]",5,Anger,725,1088
/mnt/MCP/Deepface/data/expression/train/image/10175.jpg,"[318, 172, 826, 887]",6,Neutral,1142,1713
/mnt/MCP/Deepface/data/expression/train/image/11083.jpg,"[68, 56, 148, 161]",6,Neutral,218,327
/mnt/MCP/Deepface/data/expression/train/image/09870.jpg,"[84, 66, 173, 192]",6,Neutral,254,381
/mnt/MCP/Deepface/data/expression/train/image/08656.jpg,"[95, 90, 209, 218]",3,Happiness,296,444
/mnt/MCP/Deepface/data/expression/train/image/09914.jpg,"[52, 43, 96, 96]",6,Neutral,146,219
/mnt/MCP/Deepface/data/expression/train/image/08732.jpg,"[410, 317, 899, 952]",3,Happiness,1274,1911
/mnt/MCP/Deepface/data/expression/train/image/09568.jpg,"[30, 27, 62, 75]",2,Disgust,100,151
/mnt/MCP/Deepface/data/expression/train/image/02636.jpg,"[84, 45, 251, 272]",0,Surprise,344,516
/mnt/MCP/Deepface/data/expression/train/image/01841.jpg,"[107, 103, 222, 270]",0,Surprise,367,550
/mnt/MCP/Deepface/data/expression/train/image/03810.jpg,"[49, 49, 128, 159]",3,Happiness,217,326
/mnt/MCP/Deepface/data/expression/train/image/05987.jpg,"[454, 337, 904, 913]",0,Surprise,1250,1875
/mnt/MCP/Deepface/data/expression/train/image/00667.jpg,"[31, 27, 60, 64]",3,Happiness,93,140
/mnt/MCP/Deepface/data/expression/train/image/01925.jpg,"[105, 106, 270, 322]",4,Sadness,432,648
/mnt/MCP/Deepface/data/expression/train/image/03508.jpg,"[171, 168, 468, 466]",3,Happiness,649,974
/mnt/MCP/Deepface/data/expression/train/image/02752.jpg,"[36, 35, 82, 97]",3,Happiness,130,195
/mnt/MCP/Deepface/data/expression/train/image/00703.jpg,"[191, 141, 375, 396]",3,Happiness,528,792
/mnt/MCP/Deepface/data/expression/train/image/06694.jpg,"[311, 273, 718, 789]",4,Sadness,1049,1574
/mnt/MCP/Deepface/data/expression/train/image/01559.jpg,"[99, 66, 222, 241]",3,Happiness,332,498
/mnt/MCP/Deepface/data/expression/train/image/03974.jpg,"[38, 31, 71, 72]",2,Disgust,105,158
/mnt/MCP/Deepface/data/expression/train/image/07762.jpg,"[210, 185, 498, 610]",3,Happiness,792,1188
/mnt/MCP/Deepface/data/expression/train/image/02882.jpg,"[142, 130, 293, 307]",3,Happiness,427,640
/mnt/MCP/Deepface/data/expression/train/image/06538.jpg,"[118, 110, 210, 215]",4,Sadness,295,438
/mnt/MCP/Deepface/data/expression/train/image/04915.jpg,"[73, 60, 162, 176]",3,Happiness,237,356
/mnt/MCP/Deepface/data/expression/train/image/06944.jpg,"[108, 113, 218, 244]",4,Sadness,345,518
/mnt/MCP/Deepface/data/expression/train/image/04569.jpg,"[140, 117, 298, 322]",3,Happiness,420,630
/mnt/MCP/Deepface/data/expression/train/image/05733.jpg,"[340, 292, 671, 740]",4,Sadness,1020,1530
/mnt/MCP/Deepface/data/expression/train/image/04871.jpg,"[288, 296, 643, 710]",4,Sadness,976,1464
/mnt/MCP/Deepface/data/expression/train/image/01791.jpg,"[33, 31, 69, 75]",4,Sadness,103,154
/mnt/MCP/Deepface/data/expression/train/image/07606.jpg,"[312, 308, 892, 932]",4,Sadness,1274,1911
/mnt/MCP/Deepface/data/expression/train/image/05657.jpg,"[21, 18, 39, 41]",4,Sadness,56,85
/mnt/MCP/Deepface/data/expression/train/image/06820.jpg,"[187, 164, 367, 418]",3,Happiness,552,828
/mnt/MCP/Deepface/data/expression/train/image/04151.jpg,"[265, 231, 507, 520]",4,Sadness,705,1058
/mnt/MCP/Deepface/data/expression/train/image/06100.jpg,"[254, 226, 591, 644]",4,Sadness,856,1285
/mnt/MCP/Deepface/data/expression/train/image/00097.jpg,"[187, 141, 397, 428]",4,Sadness,588,882
/mnt/MCP/Deepface/data/expression/train/image/04035.jpg,"[379, 282, 722, 752]",3,Happiness,1034,1551
/mnt/MCP/Deepface/data/expression/train/image/06064.jpg,"[145, 116, 442, 503]",3,Happiness,693,1040
/mnt/MCP/Deepface/data/expression/train/image/07192.jpg,"[243, 182, 493, 520]",3,Happiness,708,1062
/mnt/MCP/Deepface/data/expression/train/image/01005.jpg,"[259, 228, 568, 644]",3,Happiness,883,1324
/mnt/MCP/Deepface/data/expression/train/image/03054.jpg,"[241, 163, 438, 423]",3,Happiness,590,885
/mnt/MCP/Deepface/data/expression/train/image/04399.jpg,"[371, 361, 861, 874]",0,Surprise,1180,1770
/mnt/MCP/Deepface/data/expression/train/image/01161.jpg,"[187, 150, 450, 488]",3,Happiness,672,1008
/mnt/MCP/Deepface/data/expression/train/image/03130.jpg,"[60, 50, 128, 147]",3,Happiness,194,291
/mnt/MCP/Deepface/data/expression/train/image/09034.jpg,"[40, 41, 91, 106]",3,Happiness,144,216
/mnt/MCP/Deepface/data/expression/train/image/09150.jpg,"[74, 64, 158, 177]",3,Happiness,249,374
/mnt/MCP/Deepface/data/expression/train/image/10785.jpg,"[33, 30, 59, 65]",6,Neutral,93,140
/mnt/MCP/Deepface/data/expression/train/image/11673.jpg,"[340, 315, 739, 786]",6,Neutral,1111,1666
/mnt/MCP/Deepface/data/expression/train/image/10429.jpg,"[25, 22, 55, 56]",6,Neutral,76,115
/mnt/MCP/Deepface/data/expression/train/image/10855.jpg,"[78, 73, 156, 174]",6,Neutral,242,363
/mnt/MCP/Deepface/data/expression/train/image/11717.jpg,"[46, 41, 98, 111]",6,Neutral,153,230
/mnt/MCP/Deepface/data/expression/train/image/10931.jpg,"[245, 192, 538, 553]",6,Neutral,764,1146
/mnt/MCP/Deepface/data/expression/train/image/09398.jpg,"[417, 411, 920, 1015]",2,Disgust,1437,2156
/mnt/MCP/Deepface/data/expression/train/image/06383.jpg,"[113, 96, 248, 261]",3,Happiness,352,529
/mnt/MCP/Deepface/data/expression/train/image/00214.jpg,"[90, 81, 175, 191]",4,Sadness,261,392
/mnt/MCP/Deepface/data/expression/train/image/05188.jpg,"[345, 151, 1249, 1212]",4,Sadness,1634,2452
/mnt/MCP/Deepface/data/expression/train/image/02245.jpg,"[48, 49, 125, 143]",3,Happiness,184,276
/mnt/MCP/Deepface/data/expression/train/image/00370.jpg,"[134, 122, 277, 291]",4,Sadness,403,604
/mnt/MCP/Deepface/data/expression/train/image/02321.jpg,"[38, 28, 106, 122]",3,Happiness,162,243
/mnt/MCP/Deepface/data/expression/train/image/05340.jpg,"[57, 46, 114, 122]",3,Happiness,168,252
/mnt/MCP/Deepface/data/expression/train/image/07311.jpg,"[355, 262, 715, 753]",4,Sadness,1005,1508
/mnt/MCP/Deepface/data/expression/train/image/01286.jpg,"[114, 123, 265, 311]",5,Anger,410,615
/mnt/MCP/Deepface/data/expression/train/image/05224.jpg,"[138, 158, 333, 395]",3,Happiness,547,820
/mnt/MCP/Deepface/data/expression/train/image/07275.jpg,"[85, 55, 169, 175]",2,Disgust,225,338
/mnt/MCP/Deepface/data/expression/train/image/10462.jpg,"[161, 128, 348, 373]",6,Neutral,504,756
/mnt/MCP/Deepface/data/expression/train/image/11638.jpg,"[41, 31, 80, 84]",6,Neutral,115,172
/mnt/MCP/Deepface/data/expression/train/image/10506.jpg,"[188, 170, 425, 448]",6,Neutral,588,882
/mnt/MCP/Deepface/data/expression/train/image/08189.jpg,"[103, 83, 205, 222]",5,Anger,304,457
/mnt/MCP/Deepface/data/expression/train/image/08225.jpg,"[210, 213, 429, 507]",0,Surprise,720,1080
/mnt/MCP/Deepface/data/expression/train/image/08341.jpg,"[77, 62, 153, 165]",3,Happiness,223,334
/mnt/MCP/Deepface/data/expression/train/image/11594.jpg,"[402, 312, 847, 923]",6,Neutral,1280,1921
/mnt/MCP/Deepface/data/expression/train/image/09925.jpg,"[138, 117, 276, 307]",6,Neutral,419,629
/mnt/MCP/Deepface/data/expression/train/image/09559.jpg,"[61, 51, 123, 131]",2,Disgust,183,275
/mnt/MCP/Deepface/data/expression/train/image/08703.jpg,"[208, 157, 428, 460]",3,Happiness,614,921
/mnt/MCP/Deepface/data/expression/train/image/09841.jpg,"[61, 42, 104, 102]",6,Neutral,153,230
/mnt/MCP/Deepface/data/expression/train/image/08667.jpg,"[72, 70, 156, 173]",3,Happiness,249,374
/mnt/MCP/Deepface/data/expression/train/image/12115.jpg,"[200, 156, 374, 385]",6,Neutral,554,831
/mnt/MCP/Deepface/data/expression/train/image/09791.jpg,"[28, 34, 57, 73]",6,Neutral,98,147
/mnt/MCP/Deepface/data/expression/train/image/10144.jpg,"[304, 303, 690, 790]",6,Neutral,1068,1602
/mnt/MCP/Deepface/data/expression/train/image/12071.jpg,"[310, 242, 580, 609]",6,Neutral,823,1234
/mnt/MCP/Deepface/data/expression/train/image/10020.jpg,"[126, 104, 296, 312]",6,Neutral,430,645
